chembl_id,pchembl_value,canonical_smiles,scaffolds_csk
578,CHEMBL389621,7.58,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C1CCC2C(C1)CCC1C3CCCC3CCC21
579,CHEMBL1940688,7.16,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ccccc2n1C,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
580,CHEMBL1940689,8.36,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ccccc2o1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
581,CHEMBL1940690,7.75,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nccc2ccccc12,C1CCC2C(C1)CCCC2CCCC1CCC2C1CCC1C3CCCCC3CCC21
582,CHEMBL1940691,7.33,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1ccc2ccccc2n1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CCC2C1
583,CHEMBL1940692,7.42,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1cnc2ccccc2n1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CCC2C1
584,CHEMBL1940693,7.63,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1ncnc2ccccc12,C1CCC2C(C1)CCCC2CCCC1CCC2C1CCC1C3CCCCC3CCC21
585,CHEMBL1940694,8.77,Cc1cccc(SCC(=O)[C@@]2(O)[C@H](C)C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)n1,C1CCC(CCCC2CCC3C2CCC2C4CCCCC4CCC32)CC1
586,CHEMBL1940696,7.44,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ccccc2[nH]1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
587,CHEMBL1940697,8.22,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ncccc2o1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
588,CHEMBL1940698,7.6899999999999995,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nnc(-c2ccccc2)o1,C1CCC(C2CCC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)C2)CC1
589,CHEMBL1501,8.28,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CC21
590,CHEMBL1062,7.29,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
591,CHEMBL1201010,7.7,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
592,CHEMBL1200600,8.46,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
593,CHEMBL1950693,7.35,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4ocnc4c3)C[C@@]21C,C1CC2CCC(C3CC4CCCC4C4CCC5CCCCC5C34)CC2C1
594,CHEMBL1950694,7.64,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4oc(C)nc4c3)C[C@@]21C,C1CC2CCC(C3CC4CCCC4C4CCC5CCCCC5C34)CC2C1
595,CHEMBL1950695,7.89,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4oc(CC)nc4c3)C[C@@]21C,C1CC2CCC(C3CC4CCCC4C4CCC5CCCCC5C34)CC2C1
596,CHEMBL1950697,7.21,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4oc(C(F)(F)F)nc4c3)C[C@@]21C,C1CC2CCC(C3CC4CCCC4C4CCC5CCCCC5C34)CC2C1
597,CHEMBL1950698,7.22,CC#C[C@]1(NC=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4ocnc4c3)C[C@@]21C,C1CC2CCC(C3CC4CCCC4C4CCC5CCCCC5C34)CC2C1
598,CHEMBL2022858,8.395,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C1CCC(C2CCC3CC4C(CCC5C6CCCC6CCC45)CC32)CC1
599,CHEMBL2023235,7.06,C[C@]12Cc3cnn(C4CCOCC4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2s1,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CC8CCCCC8C7)C6CCC45)CC32)CC1
600,CHEMBL2023240,8.68,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COc1nc2ccccc2s1,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CC8CCCCC8C7)C6CCC45)CC32)CC1
601,CHEMBL2023241,8.005,Cn1c(SCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=Cc6c(cnn6-c6ccc(F)cc6)C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)nc2ccccc21,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CC8CCCCC8C7)C6CCC45)CC32)CC1
602,CHEMBL2023242,8.54,Cn1c(OCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=Cc6c(cnn6-c6ccc(F)cc6)C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)nc2ccccc21,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CC8CCCCC8C7)C6CCC45)CC32)CC1
603,CHEMBL2023243,8.33,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccc2ccccc2c1,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CCC8CCCCC8C7)C6CCC45)CC32)CC1
604,CHEMBL2023244,8.255,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COc1ccc2ccccc2c1,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CCC8CCCCC8C7)C6CCC45)CC32)CC1
605,CHEMBL2023614,8.01,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccc2ccccc2n1,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CCC8CCCCC8C7)C6CCC45)CC32)CC1
606,CHEMBL2023615,8.74,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COc1ccc2ccccc2n1,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CCC8CCCCC8C7)C6CCC45)CC32)CC1
607,CHEMBL2023616,8.7,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1cnc2ccccc2n1,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CCC8CCCCC8C7)C6CCC45)CC32)CC1
608,CHEMBL2023617,7.865,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COc1cnc2ccccc2n1,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CCC8CCCCC8C7)C6CCC45)CC32)CC1
609,CHEMBL2023618,8.115,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nccc2ccccc12,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CCCC8CCCCC87)C6CCC45)CC32)CC1
610,CHEMBL2023619,8.45,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ncccc2o1,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CC8CCCCC8C7)C6CCC45)CC32)CC1
611,CHEMBL2021945,8.815000000000001,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccccn1,C1CCC(CCCC2CCC3C2CCC2C4CC5CCC(C6CCCCC6)C5CC4CCC32)CC1
612,CHEMBL2023620,8.32,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ncccn1,C1CCC(CCCC2CCC3C2CCC2C4CC5CCC(C6CCCCC6)C5CC4CCC32)CC1
613,CHEMBL2023621,7.775,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2c(=O)[nH]1,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CCC8CCCCC8C7)C6CCC45)CC32)CC1
614,CHEMBL1917242,7.880000000000001,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2s1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
615,CHEMBL1512,8.27,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CC21
616,CHEMBL2024020,7.65,Cn1c(SCC(=O)[C@@]2(O)CC[C@@]3(C)[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)nc2ccccc21,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
617,CHEMBL2024021,7.99,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2o1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
618,CHEMBL2024022,8.015,Cc1nc(SCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)sc1C,C1CCC(CCCC2CCC3C2CCC2C4CCCCC4CCC32)C1
619,CHEMBL2024023,7.615,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccc2ccccc2n1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CCC2C1
620,CHEMBL2024024,7.66,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1cnc2ccccc2n1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CCC2C1
621,CHEMBL2024025,7.21,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ncccc2o1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
622,CHEMBL2024026,7.78,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ncccc2s1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
623,CHEMBL2024027,7.385,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nnc(-c2ccccc2)o1,C1CCC(C2CCC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)C2)CC1
624,CHEMBL2024028,7.725,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccccn1,C1CCC(CCCC2CCC3C2CCC2C4CCCCC4CCC32)CC1
625,CHEMBL2024030,7.57,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccc(Cl)c(Cl)c1,C1CCC(CCCC2CCC3C2CCC2C4CCCCC4CCC32)CC1
626,CHEMBL2022652,8.434999999999999,C[C@]12Cc3cnn(C4CCCCC4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C1CCC(C2CCC3CC4C(CCC5C6CCCC6CCC45)CC32)CC1
627,CHEMBL2022653,7.743333333333333,Cn1c(SCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=Cc6c(cnn6-c6ccccc6)C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)nc2ccccc21,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CC8CCCCC8C7)C6CCC45)CC32)CC1
628,CHEMBL2022655,7.706666666666666,C[C@]12Cc3cnn(C4CCCCC4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2o1,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CC8CCCCC8C7)C6CCC45)CC32)CC1
629,CHEMBL2022656,8.209999999999999,C[C@]12Cc3cnn(-c4ccccc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ncccc2o1,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CC8CCCCC8C7)C6CCC45)CC32)CC1
630,CHEMBL2022658,7.859999999999999,C[C@]12Cc3cnn(C4CCCCC4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccccn1,C1CCC(CCCC2CCC3C2CCC2C4CC5CCC(C6CCCCC6)C5CC4CCC32)CC1
631,CHEMBL2022864,7.97,C[C@]12Cc3cnn(-c4ccccc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COc1cnc2ccccc2n1,C1CCC(C2CCC3CC4C(CCC5C6CCC(CCCC7CCC8CCCCC8C7)C6CCC45)CC32)CC1
632,CHEMBL1201012,8.35,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CC21
633,CHEMBL1200845,8.79,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CC21
634,CHEMBL1159650,8.84,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
635,CHEMBL110691,7.42,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
636,CHEMBL1766,8.59,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,C1CCC2C(C1)CCC1C3CCCC3CCC21
637,CHEMBL1200545,8.19,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
638,CHEMBL1201139,7.72,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
639,CHEMBL1390,7.72,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
640,CHEMBL650,7.96,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,C1CCC2C(C1)CCC1C3CCCC3CCC21
641,CHEMBL1451,7.24,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,C1CCC2C(C1)CCC1C3CCCC3CCC21
642,CHEMBL1504,8.36,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CC21
643,CHEMBL232452,7.4,Cc1cc(C)c(S(=O)(=O)NC(C)Cc2c[nH]c3ccccc23)c(C)c1,C1CCC(CCCCC2CCC3CCCCC23)CC1
644,CHEMBL3094468,8.18,CC[C@@H](Cc1ccc(O)c(C)c1C)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCCC2)CC1
645,CHEMBL3094485,8.08,CCC(Cc1ccc(O)c2ccccc12)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCC3CCCCC23)CC1
646,CHEMBL3094484,7.484999999999999,CCC(Cc1cc(C)c(O)c(C)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCCC2)CC1
647,CHEMBL3094482,8.06,CCC(Cc1ccc(O)c(C)c1C)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCCC2)CC1
648,CHEMBL3094467,7.64,CC[C@@H](Cc1ccc(O)c(C)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCCC2)CC1
649,CHEMBL3094487,7.57,CC[C@@H](Cc1ccc(O)cc1C)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCCC2)CC1
650,CHEMBL3094481,7.21,CCC(Cc1ccc(OC)c(C)c1C)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCCC2)CC1
651,CHEMBL3094480,7.11,CCC(Cc1ccc2ccccc2c1)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCC3CCCCC3C2)CC1
652,CHEMBL3094479,8.0,CCC(Cc1cccc2ccccc12)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCC3CCCCC23)CC1
653,CHEMBL3094478,8.0,CCC(Cc1cc(Cl)cc(Cl)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCCC2)CC1
654,CHEMBL3094477,7.32,CCC(Cc1cc(F)cc(F)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCCC2)CC1
655,CHEMBL3094476,7.96,CCC(Cc1cc(C)cc(C)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCCC2)CC1
656,CHEMBL3094475,7.6,CCC(Cc1cc(C)ccc1C)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCCC2)CC1
657,CHEMBL3094473,8.0,CCC(Cc1cccc(C)c1C)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCCC2)CC1
658,CHEMBL3094469,7.08,CCC(Cc1ccccc1C)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCCC2)CC1
659,CHEMBL3094470,7.64,CCC(Cc1cccc(C)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,C1CCC(CCCCC2CCCCC2)CC1
660,CHEMBL3126949,8.145,Cc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1cc2ncncc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
661,CHEMBL3093441,7.625,Nc1cc(Cl)cc(Cl)c1S(=O)(=O)NC(Cc1c[nH]c2ccccc12)C(F)(F)F,C1CCC(CCCCC2CCC3CCCCC23)CC1
662,CHEMBL3093452,7.675,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3c(C#N)cccc23)C(F)(F)F)c(C)c1,C1CCC(CCCCC2CCC3CCCCC23)CC1
663,CHEMBL3093453,8.06,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3c(C#N)cc(C)cc23)C(F)(F)F)c(C)c1,C1CCC(CCCCC2CCC3CCCCC23)CC1
664,CHEMBL3093462,8.35,CC[C@@H](Cn1cc(C)c2ccccc21)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,C1CCC(CCCCC2CCC3CCCCC23)CC1
665,CHEMBL3093463,8.575,CC[C@@H](Cn1cc(C#N)c2ccccc21)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,C1CCC(CCCCC2CCC3CCCCC23)CC1
666,CHEMBL3093458,7.02,Cc1cc(C)c(S(=O)(=O)NC(CNc2ccccc2)C(F)(F)F)c(C)c1,C1CCC(CCCCCC2CCCCC2)CC1
667,CHEMBL396029,7.19,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1c(Cl)cc(Cl)cc1Cl,C1CCC(CCCCC2CCC3CCCCC23)CC1
668,CHEMBL3093457,7.22,Cc1cc(C)c(S(=O)(=O)NC(Cn2ccc3c(C#N)cccc32)C(F)(F)F)c(C)c1,C1CCC(CCCCC2CCC3CCCCC23)CC1
669,CHEMBL3093447,7.43,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3cc(C)ccc23)C(F)(F)F)c(C)c1,C1CCC(CCCCC2CCC3CCCCC23)CC1
670,CHEMBL3093442,7.46,O=S(=O)(NC(Cc1c[nH]c2ccccc12)C(F)(F)F)c1c(Cl)cc(Cl)cc1Cl,C1CCC(CCCCC2CCC3CCCCC23)CC1
671,CHEMBL3093454,7.6,Cc1cc(C)c(S(=O)(=O)NC(Cn2ccc3ccccc32)C(F)(F)F)c(C)c1,C1CCC(CCCCC2CCC3CCCCC23)CC1
672,CHEMBL3093460,7.7,Cc1cc(C)c(S(=O)(=O)NC(CSc2ccccc2)C(F)(F)F)c(C)c1,C1CCC(CCCCCC2CCCCC2)CC1
673,CHEMBL3093448,7.7,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3c(C)cccc23)C(F)(F)F)c(C)c1,C1CCC(CCCCC2CCC3CCCCC23)CC1
674,CHEMBL3093445,7.75,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3cccc(C)c23)C(F)(F)F)c(C)c1,C1CCC(CCCCC2CCC3CCCCC23)CC1
675,CHEMBL3093456,7.82,Cc1cc(C)c(S(=O)(=O)NC(Cn2cc(C#N)c3ccccc32)C(F)(F)F)c(C)c1,C1CCC(CCCCC2CCC3CCCCC23)CC1
676,CHEMBL3093444,7.82,CC(C)(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,C1CCC(CCCCC2CCC3CCCCC23)CC1
677,CHEMBL3093443,7.82,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3ccccc23)C(F)(F)F)c(C)c1,C1CCC(CCCCC2CCC3CCCCC23)CC1
678,CHEMBL3093461,8.7,CC[C@@H](Cn1ccc2ccccc21)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,C1CCC(CCCCC2CCC3CCCCC23)CC1
679,CHEMBL3126948,8.175,Cc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1cc2nnccc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
680,CHEMBL3126946,7.65,CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c1ccccc1S(C)(=O)=O,C1CCC(CCCCC2CC3CCCCC3C2)CC1
681,CHEMBL3126945,8.095,CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c1cc(Cl)cc2c1OCC2,C(CCC1CCCC2CCCC12)CC1CC2CCCCC2C1
682,CHEMBL3126944,7.885,CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c1cc(F)cc2c1OCC2,C(CCC1CCCC2CCCC12)CC1CC2CCCCC2C1
683,CHEMBL3126943,7.625,Cc1ccccc1C(C)(C)CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
684,CHEMBL3126942,8.175,CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c1ccc(F)cc1O,C1CCC(CCCCC2CC3CCCCC3C2)CC1
685,CHEMBL3126941,8.055,CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c1cc(F)ccc1O,C1CCC(CCCCC2CC3CCCCC3C2)CC1
